FOODID	ORIGFDNM	ENGFDNAM	LANGUALCODES	REMARKS
06331	GRAVY,FRANCO-AMERICAN,TURKEY,SLOW RST	Gravy, FRANCO-AMERICAN, turkey, slow roast	A0286 A0862 A1276 B1236 C0170 E0123 F0014 G0003 H0148 H0150 H0227 H0262 H0279 H0367 H0753 H0766 H0767 J0123 K0003 M0194 N0001 P0024 R0413 Z0112	
27061	GRAVY,HEINZ HOME STYLE,CLASSIC CHICK	Gravy, HEINZ Home Style, classic chicken	A0286 A0862 A1276 B1457 C0170 E0123 F0014 G0003 H0150 H0227 H0262 H0279 H0367 H0766 J0123 K0003 M0194 N0001 P0024 R0413 Z0112	
06985	GRAVY,HEINZ HOME STYLE,SAVORY BF	Gravy, HEINZ Home Style, savory beef	A0286 A0862 A1276 B1161 C0170 E0123 F0014 G0003 H0150 H0227 H0262 H0263 H0279 H0319 H0367 H0763 J0123 K0003 M0194 N0001 P0024 R0413 Z0112	
06958	GRAVY,INST BF,DRY	Gravy, instant beef, dry	A0286 A0862 A1276 B1016 C0203 E0106 F0022 G0003 H0138 H0150 H0169 H0221 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0001 Z0090 Z0112	
06959	GRAVY,INST TURKEY,DRY	Gravy, instant turkey, dry	A0286 A0862 A1276 B1016 C0203 E0106 F0022 G0003 H0138 H0169 H0212 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
06977	GRAVY,MEAT OR POULTRY,LO NA,PREP	Gravy, meat or poultry, low sodium, prepared	A0286 A0862 A1276 B1016 C0203 E0130 F0014 G0003 H0148 H0150 H0191 H0227 J0001 K0003 M0001 N0001 P0024 P0156 R0413 Z0112	
06121	GRAVY,MUSHROOM,CANNED	Gravy, mushroom, canned	A0286 A0862 A1276 B1467 C0296 E0138 F0014 G0003 H0148 H0150 H0221 H0227 H0279 H0319 H0367 H0369 J0123 K0003 M0194 N0001 P0024 R0413 Z0112	
06122	GRAVY,MUSHROOM,DRY,PDR	Gravy, mushroom, dry, powder	A0286 A0862 A1276 B1016 C0203 E0136 F0022 G0003 H0138 H0150 H0166 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
06123	GRAVY,ONION,DRY,MIX	Gravy, onion, dry, mix	A0286 A0862 A1276 B1016 C0203 E0136 F0022 G0003 H0138 H0227 H0349 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
06124	GRAVY,PORK,DRY,PDR	Gravy, pork, dry, powder	A0286 A0862 A1276 B1016 C0203 E0106 F0022 G0003 H0138 H0150 H0191 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
06125	GRAVY,TURKEY,CND,RTS	Gravy, turkey, canned, ready-to-serve	A0286 A0862 A1276 B1236 C0170 E0123 F0014 G0003 H0150 H0171 H0227 H0262 H0279 H0367 J0123 K0003 M0194 N0001 P0024 R0413 Z0112	
06126	GRAVY,TURKEY,DRY	Gravy, turkey, dry	A0286 A0862 A1276 B1016 C0203 E0106 F0022 G0003 H0138 H0150 H0171 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
06127	GRAVY,UNSPEC TYPE,DRY	Gravy, unspecified type, dry	A0286 A0862 A1276 B1016 C0203 E0106 F0022 G0003 H0138 H0150 H0227 H0279 H0367 J0116 K0003 M0001 N0001 P0024 R0413 Z0090 Z0112	
21461	GRILLED CHICK,BACON & TOMO CLB SNDWCH,W/ CHS,LETTUCE,& MAYO	Fast foods, grilled chicken, bacon and tomato club sandwich, with cheese, lettuce, and mayonnaise	A0218 A1203 A1291 B1457 C0125 E0105 F0023 G0005 G0006 H0143 H0207 H0212 H0256 H0263 H0306 H0319 H0350 H0759 J0001 K0003 M0001 N0001 P0024 R0413 Z0111	
05669	GROUND TURKEY,85% LN,15% FAT,PAN-BROILED CRUMBLES	Ground turkey, 85% lean, 15% fat, pan-broiled crumbles	A0273 A0795 A1275 B1236 C0269 E0136 F0014 G0006 G0030 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
05670	GROUND TURKEY,85% LN,15% FAT,PATTIES,BRLD	Ground turkey, 85% lean, 15% fat, patties, broiled	A0273 A0795 A1275 B1236 C0269 E0140 F0014 G0006 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
05668	GROUND TURKEY,85% LN,15% FAT,RAW	Ground turkey, 85% lean, 15% fat, raw	A0273 A0795 A1275 B1236 C0269 E0136 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
05666	GROUND TURKEY,93% LN,7% FAT,PAN-BROILED CRUMBLES	Ground turkey, 93% lean, 7% fat, pan-broiled crumbles	A0273 A0795 A1275 B1236 C0270 E0136 F0014 G0006 G0030 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
05667	GROUND TURKEY,93% LN,7% FAT,PATTIES,BRLD	Ground turkey, 93% lean, 7% fat, patties, broiled	A0273 A0795 A1275 B1236 C0270 E0140 F0014 G0006 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
05665	GROUND TURKEY,93% LN,7% FAT,RAW	Ground turkey, 93% lean, 7% fat, raw	A0273 A0795 A1275 B1236 C0270 E0136 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
05306	GROUND TURKEY,CKD	Ground turkey, cooked	A0273 A0795 A1275 B1236 C0175 E0122 F0014 G0001 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0003	
05663	GROUND TURKEY,FAT FREE,PAN-BROILED CRUMBLES	Ground turkey, fat free, pan-broiled crumbles	A0273 A0795 A1275 B1236 C0270 E0136 F0014 G0006 G0030 H0001 J0001 K0003 M0001 N0001 P0024 P0054 R0001 Z0001	
05664	GROUND TURKEY,FAT FREE,PATTIES,BRLD	Ground turkey, fat free, patties, broiled	A0273 A0795 A1275 B1236 C0270 E0140 F0014 G0006 H0001 J0001 K0003 M0001 N0001 P0024 P0054 R0001 Z0001	
05662	GROUND TURKEY,FAT FREE,RAW	Ground turkey, fat free, raw	A0273 A0795 A1275 B1236 C0270 E0136 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 P0054 R0001 Z0001	
05305	GROUND TURKEY,RAW	Ground turkey, raw	A0273 A0795 A1275 B1236 C0175 E0122 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0003	
09138	GROUNDCHERRIES,(CAPE-GOOSEBERRIES OR POHA),RAW	Groundcherries, (cape-gooseberries or poha), raw	A0143 A0833 A1279 B1684 C0140 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
15031	GROUPER,MIXED SPECIES,RAW	Fish, grouper, mixed species, raw	A0267 A0802 A1285 B1496 C0268 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
15032	GROUPER,MXD SP,CKD,DRY HEAT	Fish, grouper, mixed species, cooked, dry heat	A0267 A0802 A1285 B1496 C0268 E0152 F0014 G0004 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
06119	GRVY, CHCKN, CNND BTTLD, RTS	Gravy, chicken, canned or bottled, ready-to-serve	A0286 A0862 A1276 B1457 C0170 E0139 F0014 G0003 H0150 H0227 H0262 H0279 H0319 H0367 J0123 K0003 M0194 N0001 P0024 R0413 Z0112	
09434	GUANABANA NECTAR,CND	Guanabana nectar, canned	A0196 A0841 A1279 B1480 C0213 E0121 F0014 G0003 H0136 J0123 K0003 M0194 N0001 P0024 R0001 Z0001	
09435	GUAVA NECTAR,CND,W/ ADDED VIT C	Guava nectar, canned, with added ascorbic acid	A0196 A0841 A1279 B1333 C0213 E0121 F0014 G0003 H0136 H0215 J0123 K0003 M0194 N0001 P0024 R0001 Z0001	
09519	GUAVA NECTAR,W/ SUCRALOSE,CND	Guava nectar, with sucralose, canned	A0196 A0841 A1279 B1333 C0213 E0121 F0014 G0003 H0108 J0123 K0003 M0194 N0001 P0024 R0001 Z0001	
09143	GUAVA SAUCE,COOKED	Guava sauce, cooked	A0197 A0834 A1279 B1333 C0167 E0103 F0014 G0001 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
09139	GUAVAS,COMMON,RAW	Guavas, common, raw	A0143 A0833 A1279 B1333 C0138 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
09140	GUAVAS,STRAWBERRY,RAW	Guavas, strawberry, raw	A0143 A0833 A1279 B1649 C0139 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
05152	GUINEA HEN,MEAT ONLY,RAW	Guinea hen, meat only, raw	A0273 A0795 A1275 B1125 C0270 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0003	
05151	GUINEA HEN,MEAT&SKN,RAW	Guinea hen, meat and skin, raw	A0273 A0795 A1275 B1125 C0267 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0003	
42281	GUMS,SD GUMS (INCL LOCUST BEAN,GUAR)	Gums, seed gums (includes locust bean, guar)	A0129 A0854 A1282 B1047 C0298 E0106 F0014 G0003 H0138 J0116 K0003 M0001 N0001 P0003 R0001 Z0112	
15034	HADDOCK,COOKED,DRY HEAT	Fish, haddock, cooked, dry heat	A0267 A0802 A1285 B1441 C0268 E0152 F0014 G0004 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
15033	HADDOCK,RAW	Fish, haddock, raw	A0267 A0802 A1285 B1441 C0268 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
15035	HADDOCK,SMOKED	Fish, haddock, smoked	A0267 A0802 A1285 B1441 C0268 E0152 F0001 G0003 H0172 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
15037	HALIBUT,ATLANTIC&PACIFIC,CKD,DRY HEAT	Fish, halibut, Atlantic and Pacific, cooked, dry heat	A0267 A0802 A1285 B1532 C0268 E0152 F0014 G0004 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
15036	HALIBUT,ATLANTIC&PACIFIC,RAW	Fish, halibut, Atlantic and Pacific, raw	A0267 A0802 A1285 B1532 C0268 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
15196	HALIBUT,GREENLAND,CKD,DRY HEAT	Fish, halibut, greenland, cooked, dry heat	A0267 A0802 A1285 B1589 C0268 E0152 F0014 G0004 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
15038	HALIBUT,GREENLAND,RAW	Fish, halibut, Greenland, raw	A0267 A0802 A1285 B1589 C0268 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
07938	HAM  HONEY  SMOKED  CKD	Ham, honey, smoked, cooked	A0279 A0797 A1277 B1136 C0268 E0151 F0014 G0001 H0149 H0172 H0253 H0367 J0001 K0003 M0001 N0001 P0024 R0413 Z0024	
07033	HAM AND CHEESE SPREAD	Ham and cheese spread	A0172 A0793 A1277 B1136 C0268 E0134 F0014 G0003 H0143 H0212 H0221 H0227 H0253 J0001 K0003 M0001 N0001 P0024 R0413 Z0024	
07031	HAM SALAD SPREAD	Ham salad spread	A0208 A0867 A1277 B1136 C0268 E0134 F0014 G0003 H0221 H0227 H0253 J0001 K0003 M0001 N0001 P0024 R0413 Z0024	
07032	HAM&CHS LOAF OR ROLL	Ham and cheese loaf or roll	A0221 A0798 A1277 B1136 C0268 E0151 F0014 G0003 H0143 H0227 H0253 J0100 K0003 M0001 N0001 P0024 R0001 Z0024	
07026	HAM,CHOPPED,CANNED	Ham, chopped, canned	A0279 A0797 A1277 B1136 C0268 E0152 F0014 G0003 H0148 H0227 H0253 H0367 J0123 K0003 M0194 N0001 P0024 R0001 Z0024	
07027	HAM,CHOPPED,NOT CANNED	Ham, chopped, not canned	A0279 A0797 A1277 B1136 C0268 E0151 F0014 G0003 H0148 H0227 H0253 H0367 J0100 K0003 M0001 N0001 P0024 R0413 Z0024	
07030	HAM,MINCED	Ham, minced	A0279 A0797 A1277 B1136 C0268 E0151 F0014 G0003 H0148 H0227 H0253 H0367 J0100 K0003 M0001 N0001 P0024 R0413 Z0024	
07028	HAM,SLICED,PRE-PACKAGED,DELI MEAT (96%FAT FREE,H2O ADDED)	Ham, sliced, pre-packaged, deli meat (96%fat free, water added)	A0279 A0797 A1277 B1136 C0268 E0145 F0014 G0003 H0148 H0227 H0253 H0367 J0100 K0003 M0001 N0001 P0024 P0150 R0413 Z0024	
07029	HAM,SLICED,REG (APPROX 11% FAT)	Ham, sliced, regular (approximately 11% fat)	A0279 A0797 A1277 B1136 C0268 E0145 F0014 G0003 H0148 H0227 H0253 H0367 J0100 K0003 M0001 N0001 P0024 R0413 Z0024	
07977	HAM,SMOKED,EX LN,LO NA	Ham, smoked, extra lean, low sodium	A0279 A0797 A1277 B1136 C0270 E0145 F0014 G0003 H0148 H0172 H0227 H0253 H0367 J0001 K0003 M0001 N0001 P0024 P0156 R0413 Z0024	
12120	HAZELNUTS OR FILBERTS	Nuts, hazelnuts or filberts	A0260 A0823 A1282 B1533 C0155 E0151 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0001 Z0001	
12121	HAZELNUTS OR FILBERTS,BLANCHED	Nuts, hazelnuts or filberts, blanched	A0260 A0823 A1282 B1533 C0132 E0151 F0018 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0001 Z0001	
12122	HAZELNUTS OR FILBERTS,DRY RSTD,WO/SALT	Nuts, hazelnuts or filberts, dry roasted, without salt added	A0260 A0823 A1282 B1533 C0155 E0151 F0014 G0005 H0138 J0116 K0003 M0001 N0001 P0024 P0078 R0001 Z0001	
35233	HAZELNUTS,BEAKED (NORTHERN PLAINS INDIANS)	Hazelnuts, beaked (Northern Plains Indians)	A0306 A0824 A1294 B4506 C0155 E0151 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024 P0273 R0362 Z0001	
07034	HEADCHEESE,PORK	Headcheese, pork	A0221 A0798 A1277 B1136 C0268 E0151 F0014 G0003 H0227 H0253 J0131 K0003 M0001 N0001 P0024 R0001 Z0040	
31007	HEALTHY REQUEST TOMATO JUC	HEALTHY REQUEST Tomato juice	A0264 A0841 A1281 B1276 C0300 E0139 F0014 G0003 H0259 H0367 H0430 J0123 K0003 M0194 N0001 P0024 R0413 Z0112	
06987	HEALTHY REQUEST,CRM OF CELERY,COND	HEALTHY REQUEST, Cream of Celery Soup, condensed	A0180 A0865 A1276 B1282 C0101 E0135 F0014 G0003 H0114 H0227 H0257 H0260 H0263 H0272 H0279 H0296 H0319 J0123 K0003 M0151 N0024 P0024 R0413 Z0112	
06990	HEALTHY REQUEST,MINESTRONE SOUP,COND	HEALTHY REQUEST, Minestrone Soup, condensed	A0243 A0865 A1276 B1457 C0170 E0110 F0014 G0003 H0114 H0148 H0150 H0194 H0205 H0212 H0227 H0262 H0263 H0279 H0317 H0319 H0348 H0349 H0350 H0512 J0123 K0003 M0151 N0024 P0024 R0413 Z0112	
06991	HEALTHY REQUEST,TOMATO SOUP,COND	HEALTHY REQUEST, Tomato Soup, condensed	A0243 A0865 A1276 B1276 C0167 E0135 F0014 G0003 H0100 H0114 H0200 H0263 H0281 H0319 H0367 H0430 J0123 K0003 M0151 N0024 P0024 R0413 Z0112	
06992	HEALTHY REQUEST,VEG SOUP,COND	HEALTHY REQUEST, Vegetable Soup, condensed	A0243 A0865 A1276 B1161 C0170 E0110 F0014 G0003 H0114 H0194 H0205 H0212 H0227 H0281 H0319 H0320 H0349 H0350 H0512 J0123 K0003 M0151 N0024 P0024 R0413 Z0112	
11961	HEARTS OF PALM,CANNED	Hearts of palm, canned	A0152 A0826 A1281 B0001 C0162 E0152 F0014 G0003 H0367 J0123 K0017 M0194 N0001 P0024 R0001 Z0001	
43392	HEARTS OF PALM,RAW	Hearts of palm, raw	A0152 A0826 A1281 B1286 C0162 E0122 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
18640	HEINZ,WEIGHT WATCHER,CHOC ECLAIR,FRZ	HEINZ, WEIGHT WATCHER, Chocolate Eclair, frozen	A0202 A1288 A1332 B1312 C0208 E0105 F0014 G0001 H0119 H0132 H0194 H0202 H0207 H0221 H0227 H0231 H0355 J0136 K0003 M0001 N0001 P0188 R0413 Z0112	
15040	HERRING,ATLANTIC,CKD,DRY HEAT	Fish, herring, Atlantic, cooked, dry heat	A0267 A0802 A1285 B1586 C0268 E0150 F0014 G0004 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
15042	HERRING,ATLANTIC,KIPPERED	Fish, herring, Atlantic, kippered	A0267 A0803 A1285 B1586 C0125 E0150 F0001 G0003 H0118 H0173 H0253 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
15041	HERRING,ATLANTIC,PICKLED	Fish, herring, Atlantic, pickled	A0267 A0803 A1285 B1586 C0268 E0122 F0014 G0003 H0190 J0110 K0010 M0194 N0001 P0024 R0001 Z0001	
15039	HERRING,ATLANTIC,RAW	Fish, herring, Atlantic, raw	A0267 A0802 A1285 B1586 C0268 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
15197	HERRING,PACIFIC,CKD,DRY HEAT	Fish, herring, Pacific, cooked, dry heat	A0267 A0802 A1285 B1575 C0268 E0150 F0014 G0004 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
15043	HERRING,PACIFIC,RAW	Fish, herring, Pacific, raw	A0267 A0802 A1285 B1575 C0268 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
12130	HICKORYNUTS,DRIED	Nuts, hickorynuts, dried	A0260 A0823 A1282 B1553 C0155 E0150 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0001 Z0001	
27008	HLTHY RQST MCRWVBL BWL,GRLL CHICK SSAGE GMB	CAMPBELL'S CHUNKY Soups, HEALTHY REQUEST Microwavable Bowls, Grilled Chicken & Sausage Gumbo Soup	A0180 A0865 A1276 B1457 C0170 E0138 F0014 G0003 H0110 H0136 H0148 H0212 H0217 H0227 H0257 H0262 H0263 H0315 H0348 H0349 H0350 H0367 H0512 H0759 H0766 J0123 K0003 M0151 N0024 P0024 R0413 Z0112	
20030	HOMINY,CANNED,WHITE	Hominy, canned, white	A0125 A0814 A1290 B1577 C0208 E0151 F0014 G0001 H0206 H0259 H0367 J0123 K0001 M0194 N0001 P0024 R0001 Z0001	
20330	HOMINY,CANNED,YELLOW	Hominy, canned, yellow	A0125 A0813 A1290 B1580 C0208 E0151 F0014 G0003 H0206 H0259 H0367 J0123 K0001 M0194 N0001 P0024 R0001 Z0001	
19296	HONEY	Honey	A0118 A0836 A1289 B1347 C0188 E0135 F0001 G0003 H0003 J0145 K0003 M0194 N0001 P0024 R0001 Z0001	
07088	HONEY ROLL SAUSAGE,BEEF	Honey roll sausage, beef	A0221 A0798 A1277 B1161 C0268 E0151 F0014 G0003 H0149 H0227 H0253 J0131 K0003 M0001 N0001 P0024 R0413 Z0018 Z0019	
14631	HORCHATA,DRY MIX,UNPREP,VAR OF BRANDS,ALL W/ MORRO SEEDS	Beverage, Horchata, dry mix, unprepared, variety of brands, all with morro seeds	A0112 A0845 A1284 B1047 C0155 E0136 F0001 G0003 H0136 H0138 H0227 J0116 K0003 M0001 N0001 P0024 R0001 Z0089 Z0112	
10856	HORMEL ALWAYS TENDER,BNLESS PORK LOIN,FRSH PORK	HORMEL ALWAYS TENDER, Boneless Pork Loin, Fresh Pork	A0150 A0794 A1280 B1136 C0270 E0152 F0003 G0003 H0275 J0001 K0003 M0001 N0001 P0024 R0413 Z0031 Z0112	
10855	HORMEL ALWAYS TENDER,CNTR CUT CHOPS,FRSH PORK	HORMEL ALWAYS TENDER, Center Cut Chops, Fresh Pork	A0150 A0794 A1280 B1136 C0270 E0152 F0003 G0003 H0275 J0001 K0003 M0001 N0001 P0024 R0413 Z0023 Z0112	
10854	HORMEL ALWAYS TENDER,PORK LOIN FILETS,LEMON GARLIC-FLAVORED	HORMEL ALWAYS TENDER, Pork Loin Filets, Lemon Garlic-Flavored	A0150 A0794 A1280 B1136 C0270 E0152 F0003 G0003 H0227 H0275 J0001 K0003 M0001 N0001 P0024 R0413 Z0031 Z0112	
10853	HORMEL ALWAYS TENDER,PORK TENDERLOIN,PEPPERCORN-FLAVORED	HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored	A0150 A0794 A1280 B1136 C0270 E0152 F0003 G0003 H0227 H0275 J0001 K0003 M0001 N0001 P0024 R0413 Z0112 Z0217	
10852	HORMEL ALWAYS TENDER,PORK TENDERLOIN,TERIYAKI-FLAVORED	HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored	A0150 A0794 A1280 B1136 C0270 E0152 F0003 G0003 H0227 H0275 J0001 K0003 M0001 N0001 P0024 R0413 Z0112 Z0217	
10857	HORMEL CANADIAN STYLE BACON	HORMEL Canadian Style Bacon	A0279 A0797 A1280 B1136 C0268 E0145 F0003 G0003 H0253 J0108 K0003 M0001 N0001 P0024 R0001 Z0031	
07278	HORMEL PILLOW PAK SLICED TURKEY PEPPERONI	HORMEL Pillow Pak Sliced Turkey Pepperoni	A0131 A0798 A1277 B1236 C0268 E0137 F0001 G0003 H0110 H0200 H0227 H0253 H0367 H0447 H0448 H0691 J0100 K0003 M0001 N0001 P0024 R0413 Z0002 Z0112	
10851	HORMEL,CURE 81 HAM	HORMEL, Cure 81 Ham	A0279 A0797 A1280 B1136 C0269 E0151 F0001 G0003 H0148 H0154 H0229 H0253 H0279 H0367 H0638 H0675 H0691 H0836 J0001 K0003 M0001 N0001 P0024 R0413 Z0024 Z0112	
09451	HORNED MELON (KIWANO)	Horned melon (Kiwano)	A0143 A0833 A1279 B2842 C0138 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
02055	HORSERADISH,PREPARED	Horseradish, prepared	A0179 A0858 A1272 B1146 C0240 E0134 F0001 G0003 H0123 H0136 H0151 H0186 H0200 H0263 H0367 J0001 K0003 M0215 N0001 P0024 R0413 Z0112	
22537	HOT POCKETS HAM 'N CHS STUFFED SNDWCH,FRZ	HOT POCKETS Ham 'N Cheese Stuffed Sandwich, frozen	A0218 A1203 A1292 B1312 C0208 E0105 F0014 G0001 H0110 H0136 H0143 H0150 H0186 H0194 H0207 H0227 H0256 H0260 H0263 H0367 H0690 H0753 H0754 H0765 J0136 K0003 M0001 N0001 P0024 R0413 Z0112	
22535	HOT POCKETS,CROISSANT POCKTS CHIK,BROC&CHDR STUFD SNDWCH,FRZ	HOT POCKETS, CROISSANT POCKETS Chicken, Broccoli, and Cheddar Stuffed Sandwich, frozen	A0218 A1203 A1292 B1312 C0208 E0105 F0014 G0001 H0136 H0143 H0150 H0186 H0194 H0207 H0212 H0227 H0256 H0260 H0263 H0367 H0753 H0766 J0136 K0003 M0001 N0001 P0024 R0413 Z0112	
22961	HOT POCKETS,MEATBALLS & MOZZARELLA STUFFED SNDWCH,FRZ	HOT POCKETS, meatballs & mozzarella stuffed sandwich, frozen	A0218 A1203 A1292 B1312 C0208 E0105 F0014 G0001 H0143 H0186 H0194 H0207 H0224 H0227 H0256 H0257 H0263 H0297 H0315 H0367 H0753 H0754 H0759 H0768 J0136 K0003 M0001 N0001 P0024 R0413 Z0112	
16281	HOUSE FOODS PREMIUM FIRM TOFU	HOUSE FOODS Premium Firm Tofu	A0152 A0831 A1281 B1452 C0133 E0151 F0014 G0003 H0130 H0148 H0298 J0120 K0001 M0001 N0001 P0024 P0199 R0413 Z0112	
16279	HOUSE FOODS PREMIUM SOFT TOFU	HOUSE FOODS Premium Soft Tofu	A0152 A0831 A1281 B1452 C0133 E0144 F0014 G0003 H0130 H0148 H0298 J0120 K0001 M0001 N0001 P0024 P0199 R0413 Z0112	
35043	HUCKLEBERRIES,RAW (ALASKA NATIVE)	Huckleberries, raw (Alaska Native)	A0143 A0833 A1294 B4474 C0140 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 P0268 R0415 Z0001	
16158	HUMMUS,COMMERCIAL	Hummus, commercial	A0152 A0832 A1286 B1172 C0133 E0144 F0014 G0003 H0151 H0200 H0259 H0263 H0333 H0367 J0001 K0003 M0194 N0001 P0024 R0413 Z0112	
16137	HUMMUS,HOME PREP	Hummus, home prepared	A0152 A0832 A1286 B1172 C0133 E0144 F0014 G0020 H0151 H0200 H0259 H0263 H0367 J0001 K0003 M0001 N0001 P0024 R0413 Z0109	
32034	HUNGRY MAN,SALISBURY STEAK W/ GRAVY,FRZ,UNPREP	HUNGRY MAN, Salisbury Steak With Gravy,Frozen, Unprepared	A0139 A0799 A1292 B1105 C0268 E0108 F0014 G0003 H0166 H0194 H0212 H0227 H0257 H0259 H0263 H0319 H0349 H0367 J0136 K0034 M0001 N0001 P0024 R0001 Z0112	
18270	HUSH PUPPIES,PREP FROM RECIPE	Hush puppies, prepared from recipe	A0283 A0817 A1288 B1379 C0133 E0105 F0014 G0029 H0186 H0297 H0319 H0334 H0351 H0367 J0001 K0003 M0001 N0001 P0024 R0413 Z0109	
16368	HYACINTH BNS,MATURE SEEDS,CKD,BLD,W/SALT	Hyacinth beans, mature seeds, cooked, boiled, with salt	A0152 A0831 A1286 B1725 C0133 E0150 F0014 G0014 H0259 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0052	
16068	HYACINTH BNS,MATURE SEEDS,CKD,BLD,WO/SALT	Hyacinth beans, mature seeds, cooked, boiled, without salt	A0152 A0831 A1286 B1725 C0133 E0150 F0014 G0014 H0259 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0052	
16067	HYACINTH BNS,MATURE SEEDS,RAW	Hyacinth beans, mature seeds, raw	A0152 A0831 A1286 B1725 C0133 E0150 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0001 Z0052	
11788	HYACINTH-BEANS,IMMAT SEEDS,CKD,BLD,DRND,W/SALT	Hyacinth-beans, immature seeds, cooked, boiled, drained, with salt	A0152 A0831 A1281 B1725 C0169 E0150 F0014 G0015 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0051	
11225	HYACINTH-BEANS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT	Hyacinth-beans, immature seeds, cooked, boiled, drained, without salt	A0152 A0831 A1281 B1725 C0169 E0150 F0014 G0015 H0001 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0051	
11224	HYACINTH-BEANS,IMMAT SEEDS,RAW	Hyacinth-beans, immature seeds, raw	A0152 A0831 A1281 B1725 C0169 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0051	
19894	ICE CREAMS,BREYERS,98% FAT FREE CHOC	Ice creams, BREYERS, 98% Fat Free Chocolate	A0233 A0789 A1289 B1201 C0113 E0139 F0014 G0003 H0161 H0178 H0224 H0227 H0231 H0375 J0136 K0003 M0001 N0001 P0024 P0150 R0413 Z0112	
19877	ICE CREAMS,BREYERS,98% FAT FREE VANILLA	Ice creams, BREYERS, 98% Fat Free Vanilla	A0233 A0789 A1289 B1201 C0113 E0102 F0014 G0003 H0161 H0178 H0224 H0227 H0375 J0136 K0003 M0001 N0001 P0024 P0150 R0413 Z0112	
19893	ICE CREAMS,BREYERS,ALL NAT LT FRENCH CHOC	Ice creams, BREYERS, All Natural Light French Chocolate	A0233 A0789 A1289 B1201 C0235 E0102 F0014 G0003 H0178 H0224 H0229 H0231 H0296 H0317 H0375 J0136 K0003 M0001 N0001 P0024 P0132 R0413 Z0112	
