FOODID	ORIGFDNM	ENGFDNAM	LANGUALCODES	REMARKS
0906	Brisling (sardin), i tomat, konserves	Sprat (sardine), in tomato sauce, canned	A0267 A0460 A0634 A0666 A0717 A0727 A0803 B1558 C0265 E0131 F0014 G0001 H0173 H0350 J0123 K0026 M0151 N0041 P0024	
0907	Brasen, rå	Bream, raw	A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1763 C0175 E0151 F0003 G0003 H0003 J0142 K0003 M0001 N0001 P0024	
0908	Sej, filet, dybfrost	Saithe (UK), pollock (US), fillet, frozen	A0267 A0460 A0634 A0666 A0717 A0727 A0802 B1440 C0268 E0152 F0003 G0003 H0003 J0136 K0003 M0001 N0001 P0024	
0909	Frølår, dybfrost	Frog legs, frozen	A0303 A0459 A0633 A0657 A0722 A0726 A0802 B1252 C0265 E0150 F0001 G0001 H0001 J0132 K0001 M0001 N0001 P0024	
0910	Reje, kogt	Shrimp, prawn, boiled	A0267 A0460 A0634 A0717 A0727 A0771 A0803 B1237 C0125 E0150 F0014 G0014 H0173 J0120 K0003 M0001 N0001 P0024	
0911	Sild, marineret, i karrysauce	Herring, pickled, in curry sauce, canned	A0267 A0460 A0634 A0664 A0717 A0727 A0803 B1414 C0267 E0152 F0003 G0003 H0151 H0158 H0173 H0190 H0200 J0100 K0010 M0132 N0001 P0024	
0912	Sild, marineret, i madeirasauce	Herring, pickled, in madeira sauce, canned	A0267 A0460 A0634 A0664 A0717 A0727 A0803 B1414 C0267 E0152 F0003 G0003 H0151 H0158 H0173 H0190 H0200 J0100 K0010 M0132 N0001 P0024	
0913	Kuller, paneret, stegt	Haddock, breaded, fried	A0267 A0460 A0634 A0717 A0727 A0747 A0803 B1441 C0268 E0152 F0014 G0025 H0186 H0188 H0319 H0334 J0001 K0003 M0001 N0001 P0024	
0914	Hummer, kogt	Lobster, boiled	A0267 A0460 A0634 A0717 A0727 A0750 A0803 B1950 C0173 E0104 F0014 G0016 H0367 J0003 K0003 M0001 N0001 P0024	
0915	Sild, paneret, stegt, i lage	Herring, breaded, fried, in vinegar with sugar	A0267 A0460 A0634 A0664 A0717 A0727 A0803 B1414 C0267 E0152 F0014 G0028 H0151 H0158 H0173 H0188 H0190 H0200 J0100 J0159 K0010 M0001 N0001 P0024	
0916	Hellefisk, gravad	Halibut, greenland, gravad	A0267 A0460 A0634 A0717 A0727 A0747 A0803 B1589 C0270 E0150 F0003 G0003 H0151 H0158 H0253 H0367 J0131 K0003 M0001 N0001 P0024	
0917	Laks, saltet	Salmon, salted	A0267 A0460 A0634 A0666 A0717 A0727 A0803 B1587 C0265 E0150 F0003 G0003 H0173 J0103 J0131 K0003 M0001 N0001 P0024	
0918	Svinekød, skinkemuskler -skank, helt afpudsede, rå	Pork, legmuscles without knuckle, lean, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0270 E0150 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024 Z0024	
0919	Skinkeyderlår, helt afpudset, råt (tern/strimler)	Pork, ham, outside muscle (M. biceps femoris), lean, raw (diced/shredded)	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0270 E0152 F0003 G0003 H0248 J0131 K0001 M0001 N0001 P0024 Z0024 Z0106	
0920	Skinkeculotte (yderlår), ca. 5 mm spæk, råt	Pork, ham, silverside (M. Biceps Femoris), 5 mm fat, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0269 E0150 F0003 G0003 H0247 J0131 K0003 M0001 N0001 P0024 Z0024 Z0105	
0921	Svinekød, lårtunge, helt afpudset, rå	Pork, ham, silverside (M. Semitendinosus), lean, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0270 E0150 F0003 G0003 H0248 J0131 K0003 M0001 N0001 P0024 Z0024	
0922	Svinekød, klump, helt afpudset, rå	Pork, ham, thick flank (M. Quadiceps Femoris), lean, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0270 E0150 F0003 G0003 H0248 J0131 K0003 M0001 N0001 P0024 Z0024	
0923	Skinkeinderlår, helt afpudset, rå	Pork, ham, topside (M. Semimembranosus), lean, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0270 E0150 F0003 G0003 H0248 J0131 K0001 M0001 N0001 P0024 Z0024 Z0106	
0924	Skinke, hoftestykke, helt afpudset, råt	Pork, ham, chump (M. Glutaei Etc.), lean, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0270 E0150 F0003 G0003 H0248 J0131 K0001 M0001 N0001 P0024 Z0024 Z0106	
0925	Svinebov, helt afpudset, rå	Pork, hand, lean, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0270 E0150 F0003 G0003 H0248 J0131 K0003 M0001 N0001 P0024 Z0043 Z0106	
0926	Svinebryst, kogestykke uden svær, ca. 2 mm spæk, rå	Pork, thin belly, lean, approx. 2 mm rind, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0268 E0150 F0003 G0003 H0247 H0398 J0131 K0001 M0001 N0001 P0024 Z0063	
0927	Svinefilet, helt afpudset, rå	Pork, loin, lean, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0270 E0150 F0003 G0003 H0248 H0398 J0131 K0003 M0001 N0001 P0024 Z0031	
0928	Svinekød, mørbradstykke, helt afpudset, råt	Pork, oyster cut, lean, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0270 E0150 F0003 G0003 H0248 J0131 K0003 M0001 N0001 P0024 Z0026	
0929	Svinebryst, stegestykke, uden svær, ca. 2 mm spæk, rå	Pork, thick belly, defatted, approx. 2 mm fat, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0269 E0150 F0003 G0003 H0247 J0131 K0003 M0001 N0001 P0024 Z0045	
0930	Oksetalg	Fat, beef tallow	A0150 A0459 A0633 A0714 A0726 A0738 A0810 B1161 C0253 E0147 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024	
0931	Sandart, rå	Pikeperch, raw	A0267 A0460 A0634 A0717 A0727 A0746 A0802 B1399 C0175 E0151 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024	
0932	Helt, rå	Whitefish, raw	A0267 A0460 A0634 A0717 A0727 A0747 A0802 B2687 C0175 E0150 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024	
0933	Ørred, dam-, sø-, rå	Lake trout, raw	A0267 A0460 A0634 A0717 A0727 A0745 A0802 B1503 C0125 E0150 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024	
0934	Knude, rå	Burbot, raw	A0267 A0460 A0634 A0717 A0727 A0745 A0802 B1627 C0268 E0122 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024	
0935	Pølse, hot dog	Pork sausage, frankfurter type	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0164 E0147 F0022 G0001 H0151 H0172 H0173 J0100 J0131 J0135 K0001 M0004 N0004 P0024	
0936	Tunge, kalv, saltet	Tongue, calf, cured	A0279 A0459 A0633 A0664 A0714 A0726 A0796 B1349 C0189 E0150 F0003 G0003 H0173 J0100 J0131 K0003 M0001 N0001 P0024	
0937	Tunge, svin, saltet	Tongue, pig, cured	A0279 A0459 A0633 A0664 A0714 A0726 A0796 B1136 C0189 E0150 F0003 G0003 H0003 H0173 J0100 J0131 K0003 M0001 N0001 P0024	
0938	Brissel, kalv, rå	Sweatbread, veal, raw	A0150 A0459 A0633 A0716 A0726 A0737 A0796 B1349 C0109 E0150 F0003 G0003 H0003 J0142 K0003 M0001 N0001 P0024	
0939	Lammekød, slag, råt	Lamb, flank, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1669 C0103 E0150 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024 Z0022	
0940	Lammekød, kølle, med fedt, rå	Lamb, leg with fat, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1669 C0269 E0150 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024 Z0024	
0941	Lammekød, kølle, afpudset, rå	Lamb, leg, defatted, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1669 C0270 E0150 F0003 G0003 H0161 J0131 K0003 M0001 N0001 P0024 Z0024	
0942	Lammekød, rygstykke, råt	Lamb, loin, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1669 C0103 E0150 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024 Z0031	
0943	Mineralvand, sodavand, Carlsberg Citron	Soft drink, Carlsberg Citron	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0944	Mineralvand, sodavand, Carlsberg Appelsin	Soft drink, Carlsberg Appelsin	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0945	Mineralvand, sodavand, Carlsberg Tonic	Soft drink, Carlsberg Tonic	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0946	Mineralvand, sodavand, Carlsberg Grape	Soft drink, Carlsberg Grape	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0947	Mineralvand, sodavand, Tuborg Citron	Soft drink, Tuborg Citron	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0948	Mineralvand, sodavand, Tuborg Squash	Soft drink, Tuborg Squash	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0949	Mineralvand, sodavand, Tuborg Orange Special	Soft drink, Tuborg Orange Special	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0950	Mineralvand, sodavand, Tuborg Ginger Special	Soft drink, Tuborg Ginger Special	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0951	Mineralvand, sodavand, Tuborg Lemon Special	Soft drink, Tuborg Lemon Special	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0952	Mineralvand, sodavand, Tuborg Tonic Special	Soft drink, Tuborg Tonic Special	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0953	Mineralvand, sodavand, Tuborg Grape	Soft drink, Tuborg Grape	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0954	Mineralvand, sodavand, Tuborg Safti Appelsin	Soft drink, Tuborg Safti Appelsin	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0955	Mineralvand, sodavand, Tuborg Safti Citron	Soft drink, Tuborg Safti Citron	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0956	Mineralvand, sodavand, Tuborg Sport	Soft drink, Tuborg Sport	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0117 H0175 J0001 K0003 M0106 N0040 P0024	
0957	Mineralvand, sodavand, Jolly Cola	Soft drink, Jolly Cola	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0175 H0227 J0001 K0003 M0106 N0040 P0024	
0958	Mineralvand, sodavand, Jolly Time	Soft drink, Jolly Time	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0175 H0227 J0001 K0003 M0106 N0040 P0024	
0959	Mineralvand, sodavand, Jolly Lemon	Soft drink, Jolly Lemon	A0241 A0465 A0639 A0709 A0734 A0843 B1288 C0005 E0123 F0003 G0003 H0175 H0227 J0001 K0003 M0106 N0040 P0024	
0960	Æblemost, Rynkeby most	Apple juice, bottled, Rynkeby Most	A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1245 C0300 E0109 F0014 G0003 H0200 J0123 K0003 M0194 N0001 P0024	
0961	Øl, pilsner, skatteklasse 1, Carlsberg Pilsner (Hof)	Beer, lager, Carlsberg Hof	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0962	Øl, pilsner, skatteklasse 1, Gamle Carlsberg	Beer, lager, Gamle Carlsberg	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0963	Øl, pilsner, skatteklasse 1, Grøn Tuborg	Beer, lager, Grøn Tuborg	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0964	Øl, pilsner, skatteklasse 1, Rød Tuborg	Beer, lager, Rød Tuborg	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0965	Øl, skatteklasse 2, Carlsberg 25	Beer, export, Carlsberg 25	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0966	Øl, skatteklasse 2, Guld Tuborg	Beer, export, Guld Tuborg	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0967	Øl, skatteklasse 2, Tuborg, Julebryg	Beer, export, Tuborg Julebryg	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0968	Øl, skatteklasse 2, Faxe stor	Beer, export, Faxe stor	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0969	Øl, skatteklasse 4, Carlsberg, Porter	Beer, strong, Carlsberg Gammel Porter	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0970	Øl, skatteklasse 4, Carlsberg, Påske Bryg	Beer, strong, Carlsberg Påskebryg	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0971	Øl, skatteklasse 3, Carlsberg, Elephant	Beer, strong, Carlsberg Elephant	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0972	Øl, skatteklasse 3, Carlsberg 47	Beer, strong, Carlsberg 47	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0973	Øl, skatteklasse 3, Tuborg Påskebryg	Beer, strong, Tuborg Påskebryg	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0974	Øl, skatteklasse 3, Tuborg FF	Beer, strong, Tuborg FF	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0975	Øl, skatteklasse 3, Albani Giraf	Beer, strong, Albani Giraf	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0976	Øl, skatteklasse 3, Faxe Julebryg	Beer, strong, Faxe Julebryg	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0977	Øl, skatteklasse 3, Albani Julebryg	Beer, strong, Albani Julebryg	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0978	Øl, let pilsner, ubeskattet, Let Carlsberg	Beer, light lager, Let Carlsberg	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0979	Øl, ubeskattet, uspec.	Beer, danish household, low alcohol, average values	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0150 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0980	Øl, ubeskattet, Tuborg Light	Beer, low alcohol, Lys Tuborg	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0981	Øl, ubeskattet, KB Skibsøl	Beer, low alcohol, KB Skibsøl	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0982	Øl, ubeskattet, Kongens Bryg	Beer, low alcohol, Kongens Bryg	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0983	Øl, ubeskattet, KB Jule-/Påskeøl	Beer, low alcohol, KB Jule-/Påskeøl	A0195 A0465 A0639 A0662 A0711 A0734 A0847 B1230 C0102 E0123 F0022 G0003 H0151 H0232 H0246 J0135 K0003 M0106 N0040 N0041 P0024	
0984	Tvebakker	Wheat rusk	A0242 A0458 A0632 A0663 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0138 H0272 J0120 J0145 K0003 M0001 N0001 P0024	
0985	Kammerjunkere	Bisquit, sweet	A0203 A0458 A0632 A0663 A0695 A0729 A0821 B1421 C0208 E0140 F0014 G0005 H0136 H0184 H0221 J0120 J0145 K0003 M0001 N0001 P0024	
0986	Skærekage, formkage, uspec.	Plain cake, average values	A0210 A0456 A0632 A0695 A0729 A0768 A0821 B1012 C0210 E0146 F0014 G0005 H0117 H0184 H0186 H0271 H0319 J0001 K0003 M0001 N0001 P0024	
0987	Tørkage, uspec.	Pastry, average values	A0203 A0458 A0632 A0663 A0695 A0729 A0821 B1312 C0208 E0140 F0014 G0005 H0100 H0158 H0184 H0205 H0271 J0120 J0145 K0003 M0001 N0001 P0024	
0988	Wienerbrød, uspec.	Danish pastry, average values	A0202 A0456 A0632 A0695 A0729 A0768 A0821 B1312 C0208 E0147 F0014 G0005 H0148 H0158 H0272 J0120 K0003 M0001 N0001 P0024	
0989	Krydder	Wheat rusk	A0242 A0458 A0632 A0695 A0729 A0768 A0818 B1312 C0208 E0153 F0014 G0001 H0117 H0138 H0148 H0152 H0221 J0001 K0003 M0001 N0001 P0024	
0990	Flødeskumskage, uspec.	Cream pastry, average values	A0202 A0458 A0632 A0663 A0695 A0735 A0821 B1312 C0208 E0105 F0014 G0005 H0207 H0221 H0296 J0001 K0003 M0001 N0001 P0024	
0991	Remoulade, fedtreduceret, uspec.	Remoulade, fatreduced, average values	A0136 A0859 B1017 C0190 E0135 F0018 G0003 H0151 H0173 H0186 H0212 J0100 K0003 M0001 N0001 P0024 P0040	
0992	Pizza napolitana, dybfrost	Pizza Napolitana, frozen	A0100 A0467 A0641 A0663 A0722 A0735 A0822 B1312 C0208 E0105 F0001 G0001 H0107 H0143 H0212 H0227 H0253 J0136 K0003 M0001 N0001 P0024	
0993	Pizza med tunfisk, dybfrost	Pizza with tuna, frozen	A0100 A0467 A0641 A0663 A0722 A0735 A0822 B1312 C0208 E0140 F0014 G0005 H0143 H0153 H0212 J0132 K0003 M0001 N0001 P0024	
0994	Pizza med broccoli, dybfrost	Pizza with broccoli, frozen	A0100 A0467 A0641 A0663 A0722 A0735 A0822 B1312 C0208 E0140 F0014 G0005 H0143 H0212 J0132 K0003 M0001 N0001 P0024	
0995	Pizza romana, dybfrost	Pizza Romana, frozen	A0100 A0467 A0641 A0663 A0722 A0735 A0822 B1312 C0208 E0105 F0001 G0001 H0107 H0143 H0191 H0212 H0227 H0253 J0136 K0003 M0001 N0001 P0024	
0996	Kødboller i karrysovs, kølevare	Meat balls in curry sauce, cold-stored	A0150 A0459 A0633 A0667 A0714 A0726 A0799 B1105 C0125 E0147 F0022 G0001 H0001 J0131 K0037 M0001 N0001 P0024	
0997	Kødboller i karrysovs, dybfrost	Meat balls in curry sauce, frozen	A0150 A0459 A0633 A0667 A0714 A0726 A0799 B1105 C0125 E0147 F0022 G0001 H0001 J0132 K0037 M0001 N0001 P0024	
0998	Kødboller i karrysovs, konserves	Meat balls in curry sauce, canned	A0150 A0459 A0633 A0667 A0714 A0726 A0799 B1105 C0125 E0147 F0014 G0001 H0001 J0123 K0037 M0194 N0001 P0024	
0999	Kødboller, uspec.	Meat balls, average values	A0150 A0459 A0633 A0667 A0714 A0726 A0799 B1105 C0125 E0147 F0022 G0001 H0001 J0001 K0001 M0001 N0001 P0024	
1000	Biksemad, dybfrost	Meat and potatoes, fried, frozen	A0139 A0467 A0641 A0667 A0722 A0735 A0830 B1134 C0103 E0122 F0001 G0001 H0212 J0001 K0003 M0001 N0001 P0024	
1001	Pølser, wienerpølser, frankfurterpølser, konserves	Pork, sausage, vienna/frankfurter type, canned	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0164 E0147 F0014 G0003 H0118 H0151 H0173 J0100 J0110 K0018 M0194 N0001 P0024	
1002	Forloren skildpadde, uspec.	Turtle, fake, average values	A0150 A0459 A0633 A0667 A0714 A0726 A0799 B1136 C0268 E0115 F0022 G0003 H0001 J0001 K0036 M0001 N0001 P0024	
1003	Melboller, uspec.	Dumplings, average values	A0107 A0467 A0631 A0663 A0722 A0729 A0822 B1312 C0208 E0147 F0014 G0001 H0184 H0221 J0001 K0003 M0001 N0001 P0024	
1004	Trekornsbrød	Bread, white, with whole kernels	A0178 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0152 H0173 J0120 K0003 M0001 N0001 P0024	
1005	Kærnebrød	Bread, white, with whole kernels	A0178 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0256 H0367 J0001 K0003 M0001 N0001 P0024	
1006	Fiberbrød	Bread, white, with wheat bran	A0178 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0173 H0318 J0001 K0003 M0001 N0001 P0024	
1007	Solsikkebrød	Bread, white, with sunflower kernels	A0178 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0173 H0333 J0120 K0003 M0001 N0001 P0024	
1008	Kastanjebrød	Bread, white, with cracked chestnuts	A0191 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0147 H0148 H0256 H0367 J0001 K0003 M0001 N0001 P0024	
1009	Grovfranskbrød	Bread, white, coarse grain	A0178 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0173 H0318 J0001 K0003 M0001 N0001 P0024	
1010	Rugbrød, revet, med brunt sukker, uspec.	Rye bread crumbs with brown sugar, average values	A0178 A0458 A0632 A0662 A0695 A0729 A0816 B1313 C0133 E0122 F0014 G0005 H0138 H0148 H0256 H0361 H0367 H0430 J0001 K0003 M0001 N0001 P0024	
1011	Cornflakes, frosted	Cornflakes, frosted	A0258 A0457 A0631 A0662 A0692 A0729 A0816 B1232 C0208 E0100 F0014 G0010 H0136 H0138 H0155 H0173 J0116 K0003 M0001 N0001 P0024	
1012	Müsli, uspec.	Breakfast cereal, Müsli, average values	A0258 A0457 A0631 A0662 A0692 A0729 A0816 B1219 C0133 E0152 F0014 G0003 H0138 H0147 H0152 H0158 H0177 H0194 H0227 J0116 K0003 M0001 N0001 P0024	
1013	Risengryn, grødris, polerede, rå	Rice groats, raw	A0125 A0457 A0631 A0662 A0696 A0729 A0814 B1322 C0208 E0122 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
1014	Boghvedemel	Buckwheat flour	A0125 A0457 A0631 A0693 A0729 A0759 A0813 B1405 C0134 E0106 F0003 G0003 H0001 J0003 K0003 M0001 N0001 P0024	
1015	Bygmel	Barley flour, raw	A0125 A0457 A0631 A0683 A0696 A0729 A0813 B1230 C0134 E0106 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024	
1016	Fladbrød	Crispbread, wheat	A0178 A0458 A0632 A0662 A0695 A0729 A0819 B1312 C0208 E0140 F0014 G0005 H0138 H0148 H0173 J0116 K0003 M0001 N0001 P0024	
1017	Ostekiks, Cream Crackers	Cream Crackers	A0203 A0458 A0632 A0663 A0695 A0729 A0821 B1312 C0208 E0140 F0014 G0005 H0138 H0148 H0158 H0272 J0100 J0120 K0003 M0156 N0003 P0024	
1018	Knækbrød, hvede-, granhamstype	Crispbread, knackebrot, wheat, coarse	A0178 A0458 A0632 A0662 A0691 A0729 A0819 B1312 C0155 E0147 F0014 G0003 H0148 H0239 J0116 J0120 K0003 M0159 N0039 P0024 P0095	
1019	Knækbrød, rug-, groft (Husmans)	Crispbread, knackebrot, rye, coarse (Husmans)	A0178 A0458 A0632 A0662 A0691 A0729 A0819 B1313 C0155 E0147 F0014 G0003 H0148 H0239 J0116 J0120 K0003 M0159 N0039 P0024 P0095	
1020	Müsli med tilsat sukker.	Breakfast cereal, Müsli with added sugar	A0258 A0457 A0631 A0662 A0692 A0729 A0816 B1219 C0208 E0100 F0014 G0003 H0136 H0138 H0147 J0116 K0003 M0001 N0001 P0024	
1021	Müsli uden tilsat sukker.	Breakfast cereal, Müsli without added sugar	A0258 A0457 A0631 A0662 A0692 A0729 A0816 B1219 C0208 E0100 F0014 G0003 H0138 H0147 J0116 K0003 M0001 N0001 P0024	
1022	Risstivelse	Rice starch	A0149 A0457 A0631 A0662 A0696 A0729 A0813 B1322 C0208 E0106 F0003 G0003 H0138 J0145 K0003 M0001 N0001 P0024	
1023	Risklid	Rice bran	A0125 A0457 A0631 A0662 A0696 A0729 A0814 B1322 C0288 E0117 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1024	Tørkage, kokosmakroner	Pastry, coco macaroon	A0203 A0458 A0632 A0663 A0695 A0729 A0821 B1536 C0208 E0140 F0014 G0005 H0100 H0152 H0158 H0186 J0120 J0145 K0003 M0001 N0001 P0024	
1025	Tørkage, kransekage	Pastry, garland cake	A0203 A0458 A0632 A0663 A0695 A0729 A0821 B1272 C0132 E0105 F0014 G0001 H0100 H0158 H0177 H0205 J0120 J0145 K0003 M0001 N0001 P0024	
